,transaction_id,payer_entity_id,payee_entity_id,payer_account,payee_account,opening_balance,closing_balance,day,day_name,month,month_name,year,day_of_week,week_of_month,trans_date,category_label,category,predicted_category_label,predicted_category,category_created_at,category_created_by,category_last_updated_at,category_last_updated_by,type_code,type_code_trans,type_code_level,type_code_desc,bank_ref,cust_ref,amount,order_of_magnitude
882,69f8caf2-39da-41b8-8311-c7d9640aba76,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,2,February,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-677795,677795,3610.84,4
883,75325a1a-7178-456c-9580-5cdb76dcfb60,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,2,February,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-943057,943057,2798.01,4
884,1fdac8e6-d617-415f-800e-6135265b1194,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,2,February,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-661617,661617,3610.84,4
885,e7a8927e-d7b0-4160-8e36-effe52decf96,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,2,February,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-592535,592535,2998.03,4
886,687217fa-1f40-472c-a73c-271ad9ed8e08,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,2,February,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-200215,200215,4608.47,4
887,808d4513-76ed-4760-85b3-e7333502da23,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,2,February,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-551943,551943,4608.47,4
888,93fa2e69-758d-4a25-a171-ef0b47614444,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,2,February,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-925991,925991,4375.21,4
889,a43d5b6c-59ce-4aec-b27b-8be456dd177d,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,2,February,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-377083,377083,3610.84,4
890,852c2e35-8467-4484-895d-6462a21a6989,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,2,February,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-123510,123510,2714.53,4
891,0f49efa5-a7e4-4b62-bdd8-1a624adfa27c,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,2,February,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-851671,851671,4608.47,4
892,ad274880-d5ed-40c0-985a-f55767a58fa0,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,1,Thursday,3,March,2018,4,1,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-562428,562428,385.85,3
893,ca391fba-46d9-4600-a1e1-05ad8f52d03a,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,4,Sunday,3,March,2018,7,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-188922,188922,144.51,3
894,2c86e77a-eb57-4068-9687-5e1b3e04e622,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,6,Tuesday,3,March,2018,2,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-848052,848052,5500,4
895,6e3f33e8-99b4-4107-9cb2-18ecc97c3fcf,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,7,Wednesday,3,March,2018,3,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-399163,399163,68.98,2
896,cb28f130-b6d6-4756-b548-f8d2113ff6c4,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,15,Thursday,3,March,2018,4,3,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-362837,362837,1612.01,4
897,1ceb0ede-b521-4d21-8a26-10b9b2600ff8,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,17,Saturday,3,March,2018,6,3,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-178622,178622,601.4,3
898,105972ac-e715-48ed-a06a-f1e617851725,,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,0,0,20,Tuesday,3,March,2018,2,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-771616,771616,4.9,1
899,25005c2c-f2b1-4939-852b-e424b881a1f6,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,21,Wednesday,3,March,2018,3,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-512448,512448,130.54,3
900,ee85ffe3-8125-4845-b315-ecc28fa46356,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-376280,376280,2434.43,4
901,77532060-d297-43d5-a285-c4a606257f0c,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-262796,262796,3944.54,4
902,8616783d-df8d-482d-af8c-e68950f1168c,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-391818,391818,1547.02,4
903,ad1140eb-ac91-4787-bf26-d778efb8b672,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-735337,735337,2714.53,4
904,950f0715-f70f-4545-9e6f-b42260924945,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-416685,416685,2932.73,4
905,9e47c2e4-ff0b-40c3-b9c7-c9e803e737ef,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-206989,206989,2998.03,4
906,46fd573a-f0a2-4e42-b8ab-2b540906d51c,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-650620,650620,3944.54,4
907,ab40c008-d53a-43f0-8c52-d721fa4cba45,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-827637,827637,3944.54,4
908,9d784751-be39-434f-a2aa-e91a74c0c731,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-576644,576644,3944.54,4
909,e6ffb9ab-d35f-450e-bdfb-01909e3fe66b,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-116799,116799,2998.03,4
910,91f21b0d-5e7b-4848-812f-fdb728429c7e,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-161944,161944,2434.43,4
911,14d4776b-bb77-4b15-822f-c30e3af09c1b,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-875295,875295,2932.73,4
912,df8ba406-9375-4dec-a6d5-132aff3c62e5,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-726214,726214,2714.53,4
913,1758e171-8f5b-42cc-9e1f-6d7e14d03a58,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-826937,826937,2932.73,4
914,3d55f291-2be6-492d-99f3-017c512484d6,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-259950,259950,3610.84,4
915,408f7755-bf6e-409d-9d90-f7a60556bece,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-443280,443280,4608.47,4
916,bd1a7a47-7659-4c3b-a1b1-a648198356bf,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-805349,805349,1547.02,4
917,c230c9a1-5b26-4fc8-b735-010e9e3a5b7c,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-111967,111967,2798.01,4
918,bfc0be65-7da2-4390-a298-ee35e2a0a6dd,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-635667,635667,3944.54,4
919,014186ea-a82b-468f-b8a5-4154c83435e6,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-980780,980780,3610.84,4
920,bc818f72-7e6d-430e-9f9c-3429a0aad7f8,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-406349,406349,2714.53,4
921,0d8cf096-6e3d-4556-92b0-ac4b23f72253,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-230225,230225,4608.47,4
922,4d8b7d7c-8a9a-45c7-97a8-22cc1afe25e0,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-768721,768721,1547.02,4
923,c1b7a0cd-6b2f-44de-9b01-97013998a112,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-258193,258193,4608.47,4
924,1ca846b4-08a1-4ea8-b885-81b5ad2ff002,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Wednesday,3,March,2018,3,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-439776,439776,3610.84,4
925,27c1dfc2-8aff-4c57-a265-3b07a8cb03d9,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,1,Sunday,4,April,2018,7,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-650226,650226,481.57,3
926,2949721d-81bf-4ab5-a7e3-9e63064b8c21,a86a8817-2f91-5ce2-a790-efc811965044,,78c5bb38-be62-574f-8384-41fe91c7f365,,0,0,3,Tuesday,4,April,2018,2,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-383534,383534,1500,4
927,fbaab5a2-ce93-4847-8bd1-6936526282b8,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,4,Wednesday,4,April,2018,3,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-215313,215313,305.7,3
928,372e7306-4b58-4b6d-b730-151d854aec62,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,6,Friday,4,April,2018,5,2,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-938144,938144,5500,4
929,3f6cf10e-b44f-4337-ba2d-81b01c5f34ae,,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,0,0,10,Tuesday,4,April,2018,2,3,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-429587,429587,205141.66,6
930,63ec0681-11bc-4514-bbd2-cc2f5d77dce4,a86a8817-2f91-5ce2-a790-efc811965044,,78c5bb38-be62-574f-8384-41fe91c7f365,,0,0,13,Friday,4,April,2018,5,3,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-994611,994611,139.55,3
931,1c5b76b2-e80e-4943-88c3-afd849166234,a86a8817-2f91-5ce2-a790-efc811965044,,ddf3432b-0af8-5782-8ef8-d66cf8abc9fb,,0,0,17,Tuesday,4,April,2018,2,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-710978,710978,919.69,3
932,7df4308b-94d5-424f-9f39-4b304e69ef45,a86a8817-2f91-5ce2-a790-efc811965044,,78c5bb38-be62-574f-8384-41fe91c7f365,,0,0,20,Friday,4,April,2018,5,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-404506,404506,1222.34,4
933,5e2c9ed4-c899-4a70-8c67-d451a138bbc8,,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,0,0,20,Friday,4,April,2018,5,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,108,credit,detail,Credit (Any Type),test_bank_ref-346050,346050,3.41,1
934,23dd1f8d-9426-40c7-b216-657c5da2f287,a86a8817-2f91-5ce2-a790-efc811965044,,2d7ac4af-e26f-559d-97aa-ab8b23e26280,,0,0,21,Saturday,4,April,2018,6,4,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-720347,720347,191.71,3
935,72108084-b95d-4c2b-97fc-654f7e6ff692,a86a8817-2f91-5ce2-a790-efc811965044,,da0cfb0c-7c6b-5182-bc3a-64115cc3bb13,,0,0,24,Tuesday,4,April,2018,2,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-862692,862692,287.92,3
936,d6554379-de3d-4ba9-a016-27631b24a5e0,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-938902,938902,2798.01,4
937,3dd06363-9c85-4761-9bb8-22450d1182b1,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-311799,311799,2714.53,4
938,731ccd74-cab8-461b-8cee-4e22ddbedab3,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-880590,880590,2932.73,4
939,795b611c-e65d-40f4-a7a6-09556f1defbf,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-124538,124538,4375.21,4
940,2d50ab28-bc61-4d31-b91f-4007d741d1a7,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-887203,887203,2798.01,4
941,8300212a-930e-47ec-84a0-7cf756a11696,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-844817,844817,3944.54,4
942,3958183f-25ad-4442-8f52-80a1e5ee52f5,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-104501,104501,2798.01,4
943,a8d46f83-3919-4418-8ee6-3d07b96dd678,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-648427,648427,4375.21,4
944,6439a21a-53e4-4040-81c0-9386d2f94ab4,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-140971,140971,2798.01,4
945,8029a33c-be26-4a83-83ce-52fe012492ff,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-207343,207343,4608.47,4
946,79b9c4ee-0f60-498f-a817-53b269e2c889,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-362412,362412,2932.73,4
947,47445279-8e34-46f7-9129-228819bb5f10,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-260511,260511,2998.03,4
948,c40a72c0-563c-4682-8d05-95731552a819,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-100859,100859,3944.54,4
949,0de09648-0d57-4a6f-a341-b36cac7ad92a,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-691615,691615,2998.03,4
950,df96d19e-d2c0-413a-bb90-87907299ce04,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-295170,295170,4608.47,4
951,29d6e164-786c-41b3-80d5-a7be0e44fcab,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-897107,897107,2434.43,4
952,d5ee8419-f091-4eb1-81d9-1f7f6e80308a,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-272907,272907,2932.73,4
953,62ad8253-b303-4f27-8476-41db3b7bf558,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-270640,270640,2434.43,4
954,eed8f60a-1e30-45e7-8976-041ca2265efd,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-232741,232741,3944.54,4
955,d69422e1-05c9-43b9-b5af-17254ef8849f,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-638724,638724,2798.01,4
956,4edb2a5a-6094-4f67-8509-19e9c77a49b6,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-441724,441724,2714.53,4
957,50fdb02b-907a-4c4d-b5cf-d5b8c9128287,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-808503,808503,3944.54,4
958,f3c8c616-d888-4598-ac3e-bcd56e932c42,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-830745,830745,4608.47,4
959,1f7f9cb4-2638-47c8-b1b2-e0dd5a4a2a5d,a86a8817-2f91-5ce2-a790-efc811965044,,ceb275ed-4066-5180-b8a1-80f2915ba1c4,,0,0,28,Saturday,4,April,2018,6,5,20:30.2,Default,00000000-0000-0000-0000-000000000000,,,,,,,409,debit,detail,Debit (Any Type),test_bank_ref-368716,368716,4375.21,4
